bldg_name,bldg_type,bldg_owner,zone_id,plot_id,num_smart_meters,pv_size_kw,pv_subsidy,pv_already_installed_size_kW,can_install_pv,minergie,x_coord,y_coord,x_coord_norm,y_coord_norm
B145097,SINGLE_RES,Homeowner,Z0539,P_351,1,9,5740,0,1,0,681495,246583,1192,897
B145098,SINGLE_RES,Homeowner,Z1042,P_351,1,16,8960,0,1,0,681491,246489,1188,803
B145099,LIBRARY,Firm,Z1553,P_327,1,32,12480,0,1,0,681639,246939,1336,1253
B145100,MULTI_RES,Firm,Z1552,P_327,1,29,14940,0,1,0,681642,246924,1339,1238
B145101,MULTI_RES,Institution,Z0638,P_327,3,26,13560,0,1,0,681603,246881,1300,1195
B145102,MULTI_RES,Institution,Z0638,P_327,5,34,13160,0,1,0,681619,246885,1316,1199
B145103,MULTI_RES,Institution,Z0638,P_327,3,35,13500,0,1,0,681638,246889,1335,1203
B145104,MULTI_RES,Institution,Z0637,P_327,5,32,12480,0,1,0,681623,246855,1320,1169
B145105,MULTI_RES,Institution,Z0637,P_327,8,31,12140,0,1,0,681642,246860,1339,1174
B145106,MULTI_RES,Institution,Z0636,P_327,5,30,11800,0,1,0,681632,246827,1329,1141
B145107,MULTI_RES,Institution,Z0636,P_327,9,29,14940,0,1,0,681650,246832,1347,1146
B145108,MULTI_RES,Institution,Z0635,P_327,3,26,13560,0,1,0,681641,246799,1338,1113
B145109,MULTI_RES,Institution,Z0635,P_327,8,31,12140,0,1,0,681658,246804,1355,1118
B145110,MULTI_RES,Firm,Z0551,P_326,5,22,11720,0,1,0,681689,246740,1386,1054
B145111,MULTI_RES,Firm,Z0551,P_326,5,16,8960,0,1,0,681690,246751,1387,1065
B145112,MULTI_RES,Firm,Z0551,P_326,12,31,12140,0,1,0,681718,246742,1415,1056
B145113,MULTI_RES,Institution,Z0635,P_327,10,36,13840,0,1,0,681668,246789,1365,1103
B145114,MULTI_RES,Landlord,Z0551,P_326,6,34,13160,0,1,0,681693,246767,1390,1081
B145115,MULTI_RES,Landlord,Z0551,P_326,4,19,10340,0,1,0,681702,246761,1399,1075
B145116,MULTI_RES,Landlord,Z0551,P_326,6,21,11260,0,1,0,681709,246752,1406,1066
B145117,MULTI_RES,Firm,Z0551,P_326,10,31,12140,0,1,0,681728,246730,1425,1044
B145118,MULTI_RES,Institution,Z0634,P_327,7,27,14020,0,1,0,681645,246765,1342,1079
B145119,MULTI_RES,Institution,Z0634,P_327,6,31,12140,0,1,0,681663,246763,1360,1077
B145120,MULTI_RES,Institution,Z1113,P_327,8,30,11800,0,1,0,681663,246738,1360,1052
B145121,MULTI_RES,Landlord,Z1113,P_327,11,32,12480,0,1,0,681661,246721,1358,1035
B145122,MULTI_RES,Firm,Z1113,P_327,6,30,11800,0,1,0,681659,246705,1356,1019
B145123,MULTI_RES,Landlord,Z1113,P_327,5,27,14020,0,1,0,681655,246691,1352,1005
B145124,MULTI_RES,Institution,Z1711,P_327,5,21,11260,0,1,0,681652,246666,1349,980
B145125,MULTI_RES,Landlord,Z1712,P_327,4,37,14180,0,1,0,681649,246642,1346,956
B145126,MULTI_RES,Landlord,Z1712,P_327,6,28,14480,0,1,0,681646,246624,1343,938
B145127,RETAIL,Landlord,Z0050,P_327,1,157,48500,0,1,0,681620,246582,1317,896
B145128,MULTI_RES,Landlord,Z0051,P_327,3,41,15540,0,1,0,681653,246598,1350,912
B145129,MULTI_RES,Landlord,Z0052,P_327,6,38,14520,0,1,0,681687,246480,1384,794
B145130,MULTI_RES,Landlord,Z0052,P_327,10,37,14180,0,1,0,681690,246462,1387,776
B145131,MULTI_RES,Landlord,Z0052,P_327,17,35,13500,0,1,0,681679,246447,1376,761
B145132,MULTI_RES,Landlord,Z0052,P_327,7,28,14480,0,1,0,681671,246431,1368,745
B145133,MULTI_RES,Landlord,Z0052,P_327,5,27,14020,0,1,0,681662,246419,1359,733
B145134,MULTI_RES,Landlord,Z0052,P_327,8,27,14020,0,1,0,681653,246407,1350,721
B145135,MULTI_RES,Firm,Z0055,P_327,8,43,16220,0,1,0,681524,246470,1221,784
B145136,MULTI_RES,Firm,Z0056,P_327,10,44,16560,0,1,0,681532,246433,1229,747
B145137,MULTI_RES,Firm,Z0057,P_327,8,42,15880,0,1,0,681549,246401,1246,715
B145139,MULTI_RES,Landlord,Z0052,P_327,8,31,12140,0,1,0,681644,246395,1341,709
B145140,MULTI_RES,Landlord,Z0491,P_392,13,28,14480,0,1,0,681641,246340,1338,654
B145141,MULTI_RES,Firm,Z0551,P_326,10,31,12140,0,1,0,681739,246717,1436,1031
B145142,MULTI_RES,Landlord,Z0551,P_326,6,29,14940,0,1,0,681750,246705,1447,1019
B145143,MULTI_RES,Firm,Z0551,P_326,4,26,13560,0,1,0,681760,246694,1457,1008
B145144,MULTI_RES,Firm,Z0551,P_326,6,26,13560,0,1,0,681770,246682,1467,996
B145145,MULTI_RES,Landlord,Z0551,P_326,8,35,13500,0,1,0,681779,246669,1476,983
B145146,MULTI_RES,Landlord,Z0549,P_326,6,26,13560,0,1,0,681751,246671,1448,985
B145147,MULTI_RES,Landlord,Z0551,P_326,3,16,8960,0,1,0,681688,246729,1385,1043
B145148,MULTI_RES,Landlord,Z0551,P_326,2,27,14020,0,1,0,681692,246719,1389,1033
B145149,MULTI_RES,Landlord,Z0550,P_326,3,24,12640,0,1,0,681685,246685,1382,999
B145150,MULTI_RES,Firm,Z1707,P_347,7,47,17580,0,1,0,681738,246648,1435,962
B145151,MULTI_RES,Landlord,Z0549,P_326,9,25,13100,0,1,0,681736,246674,1433,988
B145152,MULTI_RES,Landlord,Z1707,P_347,1,51,18940,0,1,0,681722,246651,1419,965
B145153,MULTI_RES,Firm,Z1707,P_347,4,32,12480,0,1,0,681709,246653,1406,967
B145154,MULTI_RES,Landlord,Z1707,P_347,6,51,18940,0,1,0,681697,246656,1394,970
B145155,MULTI_RES,Landlord,Z0550,P_326,4,23,12180,0,1,0,681700,246681,1397,995
B145156,MULTI_RES,Landlord,Z1707,P_347,6,59,21660,0,1,0,681681,246658,1378,972
B145157,MULTI_RES,Landlord,Z0550,P_326,4,24,12640,0,1,0,681715,246678,1412,992
B145158,MULTI_RES,Landlord,Z1707,P_347,8,60,22000,0,1,0,681779,246639,1476,953
B145159,MULTI_RES,Landlord,Z1707,P_347,8,54,19960,0,1,0,681762,246642,1459,956
B145160,MULTI_RES,Landlord,Z1707,P_347,5,30,11800,0,1,0,681750,246645,1447,959
B145161,MULTI_RES,Landlord,Z1710,P_347,2,25,13100,0,0,0,681754,246625,1451,939
B145162,MULTI_RES,Firm,Z1707,P_347,4,46,17240,0,1,0,681781,246620,1478,934
B145163,MULTI_RES,Landlord,Z1707,P_347,4,24,12640,0,1,0,681780,246610,1477,924
B145164,MULTI_RES,Landlord,Z1707,P_347,3,30,11800,0,1,0,681776,246601,1473,915
B145165,MULTI_RES,Landlord,Z1707,P_347,4,27,14020,0,1,0,681766,246604,1463,918
B145166,MULTI_RES,Landlord,Z1707,P_347,4,35,13500,0,1,0,681786,246629,1483,943
B145167,MULTI_RES,Landlord,Z1707,P_347,7,50,18600,0,1,0,681755,246607,1452,921
B145168,MULTI_RES,Firm,Z1707,P_347,8,52,19280,0,1,0,681678,246642,1375,956
B145169,MULTI_RES,Landlord,Z1707,P_347,1,31,12140,0,1,0,681743,246609,1440,923
B145170,MULTI_RES,Landlord,Z1707,P_347,5,52,19280,0,1,0,681730,246612,1427,926
B145171,MULTI_RES,Institution,Z1707,P_347,8,52,19280,0,1,0,681715,246615,1412,929
B145172,MULTI_RES,Landlord,Z1707,P_347,4,32,12480,0,1,0,681702,246618,1399,932
B145173,MULTI_RES,Landlord,Z1707,P_347,6,52,19280,0,1,0,681689,246620,1386,934
B145174,MULTI_RES,Firm,Z1713,P_404,5,58,21320,0,1,0,681685,246593,1382,907
B145175,MULTI_RES,Landlord,Z1707,P_347,7,51,18940,0,1,0,681676,246625,1373,939
B145176,MULTI_RES,Landlord,Z1713,P_404,5,21,11260,0,1,0,681699,246592,1396,906
B145177,MULTI_RES,Landlord,Z1713,P_404,6,47,17580,0,1,0,681712,246589,1409,903
B145178,MULTI_RES,Institution,Z1713,P_404,17,74,26760,0,1,0,681736,246583,1433,897
B145179,MULTI_RES,Landlord,Z1713,P_404,20,61,22340,0,1,0,681716,246493,1413,807
B145180,MULTI_RES,Institution,Z1713,P_404,3,44,16560,0,1,0,681729,246507,1426,821
B145181,MULTI_RES,Institution,Z1713,P_404,30,173,53300,0,1,0,681748,246542,1445,856
B145182,MULTI_RES,Landlord,Z1713,P_404,9,45,16900,0,1,0,681688,246577,1385,891
B145183,MULTI_RES,Landlord,Z1713,P_404,7,49,18260,0,1,0,681693,246562,1390,876
B145184,MULTI_RES,Landlord,Z1713,P_404,9,43,16220,0,1,0,681698,246547,1395,861
B145185,MULTI_RES,Landlord,Z1713,P_404,3,23,12180,0,1,0,681701,246536,1398,850
B145186,MULTI_RES,Firm,Z1713,P_404,9,49,18260,0,1,0,681705,246525,1402,839
B145187,OFFICE,Landlord,Z1713,P_404,1,46,17240,0,1,0,681709,246509,1406,823
B145188,MULTI_RES,Landlord,Z0489,P_396,10,40,15200,0,1,0,681729,246459,1426,773
B145189,MULTI_RES,Landlord,Z0489,P_396,13,40,15200,0,1,0,681716,246441,1413,755
B145191,MULTI_RES,Landlord,Z0498,P_394,1,10,6200,0,1,0,681788,246355,1485,669
B145192,SINGLE_RES,Firm,Z0498,P_394,1,10,6200,0,1,0,681781,246351,1478,665
B145193,SINGLE_RES,Homeowner,Z0497,P_394,2,13,7580,0,1,0,681766,246344,1463,658
B145194,MULTI_RES,Landlord,Z0497,P_394,1,10,6200,0,1,0,681759,246339,1456,653
B145195,MULTI_RES,Landlord,Z0491,P_392,5,25,13100,0,1,0,681717,246365,1414,679
B145196,MULTI_RES,Landlord,Z0491,P_392,7,25,13100,0,1,0,681725,246351,1422,665
B145197,MULTI_RES,Landlord,Z0491,P_392,8,35,13500,0,1,0,681735,246337,1432,651
B145198,MULTI_RES,Firm,Z0492,P_393,7,29,14940,0,1,0,681701,246331,1398,645
B145199,MULTI_RES,Landlord,Z0492,P_393,9,29,14940,0,1,0,681685,246330,1382,644
B145200,MULTI_RES,Landlord,Z0492,P_393,5,29,14940,0,1,0,681670,246329,1367,643
B145201,RETAIL,Firm,Z0481,P_249,1,105,32900,0,1,0,681632,246303,1329,617
B145202,MULTI_RES,Landlord,Z0555,P_394,6,15,8500,0,1,0,681816,246418,1513,732
B145203,MULTI_RES,Firm,Z0555,P_394,8,30,11800,0,1,0,681810,246409,1507,723
B145204,MULTI_RES,Landlord,Z1692,P_394,3,23,12180,0,1,0,681827,246380,1524,694
B145205,MULTI_RES,Landlord,Z0505,P_394,1,13,7580,0,1,0,681811,246370,1508,684
B145206,MULTI_RES,Landlord,Z0505,P_394,4,13,7580,0,1,0,681803,246365,1500,679
B145207,MULTI_RES,Firm,Z0496,P_249,3,20,10800,0,1,0,681799,246327,1496,641
B145208,INDUSTRIAL,Landlord,Z0494,P_249,1,34,13160,0,1,0,681830,246342,1527,656
B145209,MULTI_RES,Landlord,Z1692,P_394,4,20,10800,0,1,0,681838,246386,1535,700
B145210,MULTI_RES,Landlord,Z1692,P_394,21,28,14480,0,1,0,681835,246400,1532,714
B145211,MULTI_RES,Landlord,Z0555,P_394,13,31,12140,0,1,0,681829,246422,1526,736
B145212,MULTI_RES,Landlord,Z0491,P_392,6,25,13100,0,1,0,681709,246378,1406,692
B145213,MULTI_RES,Firm,Z0491,P_392,6,26,13560,0,1,0,681700,246391,1397,705
B145214,MULTI_RES,Firm,Z0491,P_392,8,26,13560,0,1,0,681687,246400,1384,714
B145215,MULTI_RES,Landlord,Z0491,P_392,5,24,12640,0,1,0,681678,246390,1375,704
B145216,MULTI_RES,Landlord,Z0491,P_392,5,23,12180,0,1,0,681669,246378,1366,692
B145217,MULTI_RES,Landlord,Z0491,P_392,7,23,12180,0,1,0,681659,246365,1356,679
B145218,MULTI_RES,Firm,Z0491,P_392,5,23,12180,0,1,0,681650,246353,1347,667
B145219,MULTI_RES,Firm,Z0489,P_396,19,53,19620,0,1,0,681724,246411,1421,725
B145220,MULTI_RES,Landlord,Z0489,P_396,9,45,16900,0,1,0,681706,246423,1403,737
B145221,MULTI_RES,Landlord,Z0545,P_396,8,35,13500,0,1,0,681789,246435,1486,749
B145222,MULTI_RES,Landlord,Z0545,P_396,8,46,17240,0,1,0,681771,246431,1468,745
B145223,MULTI_RES,Firm,Z0489,P_396,21,52,19280,0,1,0,681746,246419,1443,733
B145224,MULTI_RES,Landlord,Z0490,P_396,13,29,14940,0,1,0,681807,246532,1504,846
B145225,MULTI_RES,Landlord,Z0490,P_396,13,28,14480,0,1,0,681810,246515,1507,829
B145226,MULTI_RES,Landlord,Z0546,P_396,4,37,14180,0,1,0,681787,246499,1484,813
B145227,MULTI_RES,Landlord,Z0490,P_396,7,19,10340,0,1,0,681813,246503,1510,817
B145228,MULTI_RES,Landlord,Z0490,P_396,5,25,13100,0,1,0,681815,246491,1512,805
B145229,MULTI_RES,Firm,Z0552,P_396,6,26,13560,0,1,0,681820,246471,1517,785
B145230,MULTI_RES,Firm,Z0552,P_396,10,34,13160,0,1,0,681823,246454,1520,768
B145231,MULTI_RES,Firm,Z0552,P_396,4,25,13100,0,1,0,681812,246445,1509,759
B145232,MULTI_RES,Firm,Z0490,P_396,8,47,17580,0,1,0,681797,246567,1494,881
B145233,MULTI_RES,Landlord,Z0490,P_396,8,28,14480,0,1,0,681804,246549,1501,863
B145234,MULTI_RES,Landlord,Z0547,P_348,13,28,14480,0,1,0,681839,246535,1536,849
B145235,MULTI_RES,Landlord,Z0490,P_396,13,34,13160,0,1,0,681785,246549,1482,863
B145236,MULTI_RES,Landlord,Z1398,P_396,7,31,12140,0,1,0,681775,246524,1472,838
B145237,MULTI_RES,Firm,Z0489,P_396,8,27,14020,0,1,0,681759,246498,1456,812
B145238,MULTI_RES,Firm,Z0489,P_396,8,27,14020,0,1,0,681750,246486,1447,800
B145239,MULTI_RES,Firm,Z0489,P_396,8,28,14480,0,1,0,681741,246473,1438,787
B145240,MULTI_RES,Landlord,Z0547,P_348,9,28,14480,0,1,0,681842,246519,1539,833
B145241,MULTI_RES,Landlord,Z0547,P_348,11,28,14480,0,1,0,681846,246504,1543,818
B145242,MULTI_RES,Landlord,Z0547,P_348,19,28,14480,0,1,0,681849,246489,1546,803
B145243,MULTI_RES,Landlord,Z0547,P_348,14,29,14940,0,1,0,681852,246473,1549,787
B145244,MULTI_RES,Firm,Z0547,P_348,9,28,14480,0,1,0,681853,246457,1550,771
B145245,MULTI_RES,Firm,Z0547,P_348,9,37,14180,0,1,0,681856,246440,1553,754
B145248,MULTI_RES,Firm,Z0547,P_348,22,34,13160,0,1,0,681829,246566,1526,880
B145249,MULTI_RES,Landlord,Z0547,P_348,12,28,14480,0,1,0,681836,246550,1533,864
B145250,MULTI_RES,Institution,Z0624,P_360,4,21,11260,0,1,0,681392,246790,1089,1104
B145251,MULTI_RES,Institution,Z0624,P_360,3,21,11260,0,1,0,681379,246785,1076,1099
B145252,SINGLE_RES,Firm,Z1035,P_365,2,22,11720,0,1,0,681367,246810,1064,1124
B145253,MULTI_RES,Institution,Z0624,P_360,4,21,11260,0,1,0,681365,246780,1062,1094
B145254,MULTI_RES,Firm,Z0984,P_365,8,39,14860,0,1,0,681344,246801,1041,1115
B145255,MULTI_RES,Institution,Z0621,P_360,2,21,11260,0,1,0,681348,246770,1045,1084
B145256,MULTI_RES,Landlord,Z1024,P_365,1,20,10800,0,1,0,681399,246822,1096,1136
B145257,MULTI_RES,Landlord,Z1032,P_365,2,16,8960,0,1,0,681391,246842,1088,1156
B145258,LIBRARY,Firm,Z1054,P_365,1,108,33800,0,1,0,681369,246859,1066,1173
B145259,MULTI_RES,Firm,Z0984,P_365,8,33,12820,0,1,0,681331,246828,1028,1142
B145260,MULTI_RES,Firm,Z0984,P_365,3,22,11720,0,1,0,681336,246815,1033,1129
B145261,MULTI_RES,Institution,Z0621,P_360,2,21,11260,0,1,0,681354,246757,1051,1071
B145262,MULTI_RES,Institution,Z0621,P_360,3,21,11260,0,1,0,681359,246744,1056,1058
B145263,MULTI_RES,Institution,Z0621,P_360,2,21,11260,0,1,0,681365,246731,1062,1045
B145264,MULTI_RES,Firm,Z0971,P_346,4,21,11260,0,1,0,681283,246774,980,1088
B145265,MULTI_RES,Firm,Z0991,P_346,7,32,12480,0,1,0,681269,246753,966,1067
B145266,MULTI_RES,Institution,Z0965,P_346,8,29,14940,0,1,0,681219,246664,916,978
B145267,MULTI_RES,Institution,Z0960,P_346,8,28,14480,0,1,0,681208,246641,905,955
B145269,PARKING,Institution,Z1821,P_346,1,4,3440,0,1,0,681171,246579,868,893
B145271,RETAIL,Landlord,Z0663,P_401,1,37,14180,0,1,0,681339,246443,1036,757
B145273,MULTI_RES,Landlord,Z0448,P_248,4,27,14020,0,1,0,681535,246318,1232,632
B145274,MULTI_RES,Firm,Z0448,P_248,4,26,13560,0,1,0,681547,246311,1244,625
B145275,MULTI_RES,Firm,Z0448,P_248,5,26,13560,0,1,0,681559,246304,1256,618
B145276,MULTI_RES,Institution,Z0448,P_248,5,27,14020,0,1,0,681571,246297,1268,611
B145277,MULTI_RES,Landlord,Z0449,P_247,9,27,14020,0,1,0,681517,246293,1214,607
B145278,MULTI_RES,Institution,Z0449,P_247,4,27,14020,0,1,0,681529,246286,1226,600
B145279,MULTI_RES,Landlord,Z0449,P_247,4,27,14020,0,1,0,681541,246279,1238,593
B145280,MULTI_RES,Firm,Z0449,P_247,8,27,14020,0,1,0,681554,246272,1251,586
B145281,RETAIL,Firm,Z0100,P_253,1,253,77300,0,1,0,681320,246375,1017,689
B145282,RETAIL,Firm,Z0093,P_271,1,271,82700,0,1,0,681230,246359,927,673
B145283,RETAIL,Firm,Z0100,P_253,1,347,105500,0,1,0,681283,246401,980,715
B145284,RETAIL,Firm,Z0098,P_253,1,160,49400,0,1,0,681211,246413,908,727
B145285,RETAIL,Firm,Z0096,P_253,1,477,144500,0,1,0,681039,246352,736,666
B145286,MULTI_RES,Firm,Z0444,P_245,4,26,13560,0,1,0,681494,246230,1191,544
B145288,OFFICE,Firm,Z0112,P_266,1,298,90800,0,1,0,681440,246282,1137,596
B145289,OFFICE,Firm,Z0114,P_214,1,60,22000,0,1,0,681391,246196,1088,510
B145290,RETAIL,Firm,Z0117,P_214,1,183,56300,0,1,0,681256,246153,953,467
B145291,OFFICE,Firm,Z1567,P_214,1,78,28120,0,1,0,681180,246137,877,451
B145292,RETAIL,Firm,Z0109,P_266,1,159,49100,0,1,0,681179,246192,876,506
B145293,RETAIL,Firm,Z0109,P_266,1,159,49100,0,1,0,681138,246182,835,496
B145294,RETAIL,Firm,Z0446,P_245,1,39,14860,0,1,0,681482,246300,1179,614
B145295,RETAIL,Firm,Z0101,P_391,1,163,50300,0,1,0,681374,246358,1071,672
B145296,RETAIL,Firm,Z0112,P_266,1,241,73700,0,1,0,681408,246322,1105,636
B145298,OFFICE,Firm,Z0105,P_266,1,548,165800,0,1,0,681262,246260,959,574
B145300,INDUSTRIAL,Landlord,Z0108,P_266,1,112,35000,0,1,0,681155,246226,852,540
B145301,RETAIL,Firm,Z0095,P_271,1,384,116600,0,1,0,681097,246254,794,568
B145302,RETAIL,Landlord,Z0104,P_266,1,305,92900,0,1,0,681103,246205,800,519
B145303,MULTI_RES,Firm,Z0443,P_245,5,25,13100,0,1,0,681512,246263,1209,577
B145304,MULTI_RES,Firm,Z0443,P_245,6,25,13100,0,1,0,681524,246256,1221,570
B145305,MULTI_RES,Firm,Z0443,P_245,4,25,13100,0,1,0,681536,246248,1233,562
B145308,MULTI_RES,Landlord,Z1047,P_214,4,21,11260,0,1,0,681472,246194,1169,508
B145309,MULTI_RES,Institution,Z0501,P_214,4,23,12180,0,1,0,681453,246184,1150,498
B145310,MULTI_RES,Landlord,Z0488,P_214,1,15,8500,0,1,0,681436,246175,1133,489
B145311,SINGLE_RES,Homeowner,Z0488,P_214,1,11,6660,0,1,0,681429,246172,1126,486
B145312,SINGLE_RES,Homeowner,Z0488,P_214,1,10,6200,0,1,0,681424,246170,1121,484
B145313,MULTI_RES,Landlord,Z0488,P_214,1,10,6200,0,1,0,681418,246167,1115,481
B145314,MULTI_RES,Landlord,Z0488,P_214,1,15,8500,0,1,0,681411,246164,1108,478
B145315,MULTI_RES,Landlord,Z0487,P_214,1,15,8500,0,1,0,681396,246157,1093,471
B145316,SINGLE_RES,Homeowner,Z0487,P_214,1,10,6200,0,1,0,681389,246153,1086,467
B145317,SINGLE_RES,Homeowner,Z0487,P_214,1,10,6200,0,1,0,681384,246151,1081,465
B145318,SINGLE_RES,Homeowner,Z0487,P_214,1,14,8040,0,1,0,681377,246147,1074,461
B145319,MULTI_RES,Landlord,Z0487,P_214,1,14,8040,0,1,0,681361,246140,1058,454
B145320,SINGLE_RES,Homeowner,Z0487,P_214,1,10,6200,0,1,0,681355,246137,1052,451
B145321,SINGLE_RES,Homeowner,Z0487,P_214,1,10,6200,0,1,0,681349,246134,1046,448
B145322,SINGLE_RES,Firm,Z0487,P_214,3,14,8040,0,1,0,681342,246131,1039,445
B145323,SINGLE_RES,Homeowner,Z0619,P_214,1,15,8500,0,1,0,681327,246124,1024,438
B145324,SINGLE_RES,Homeowner,Z0619,P_214,1,11,6660,0,1,0,681321,246121,1018,435
B145325,SINGLE_RES,Homeowner,Z0619,P_214,1,11,6660,0,1,0,681315,246118,1012,432
B145326,MULTI_RES,Firm,Z0619,P_214,1,11,6660,0,1,0,681309,246115,1006,429
B145327,SINGLE_RES,Homeowner,Z0619,P_214,1,15,8500,0,1,0,681303,246112,1000,426
B145328,MULTI_RES,Landlord,Z0668,P_214,3,20,10800,0,1,0,681285,246103,982,417
B145329,MULTI_RES,Landlord,Z0668,P_214,2,22,11720,0,1,0,681264,246096,961,410
B145330,MULTI_RES,Landlord,Z1047,P_214,5,24,12640,0,1,0,681483,246200,1180,514
B145331,INDUSTRIAL,Institution,Z1802,P_214,1,25,13100,0,1,0,681277,246129,974,443
B145332,MULTI_RES,Landlord,Z0666,P_215,4,29,14940,0,1,0,681228,246108,925,422
B145333,MULTI_RES,Landlord,Z0666,P_215,5,29,14940,0,1,0,681214,246101,911,415
B145334,MULTI_RES,Landlord,Z0666,P_215,4,29,14940,0,1,0,681199,246094,896,408
B145335,MULTI_RES,Landlord,Z0666,P_215,5,29,14940,0,1,0,681184,246087,881,401
B145336,MULTI_RES,Landlord,Z0666,P_215,5,29,14940,0,1,0,681169,246080,866,394
B145337,MULTI_RES,Landlord,Z0666,P_215,5,29,14940,0,1,0,681154,246073,851,387
B145338,MULTI_RES,Landlord,Z0666,P_215,7,29,14940,0,1,0,681140,246066,837,380
B145339,MULTI_RES,Landlord,Z0666,P_215,8,29,14940,0,1,0,681125,246059,822,373
B145340,MULTI_RES,Landlord,Z1726,P_214,5,34,13160,0,1,0,681096,246055,793,369
B145341,MULTI_RES,Landlord,Z0964,P_215,2,18,9880,0,1,0,681242,246085,939,399
B145344,MULTI_RES,Landlord,Z0521,P_215,1,19,10340,0,1,0,681194,246060,891,374
B145345,SINGLE_RES,Homeowner,Z0520,P_215,1,11,6660,0,1,0,681174,246050,871,364
B145346,SINGLE_RES,Homeowner,Z0520,P_215,1,12,7120,0,1,0,681166,246047,863,361
B145347,MULTI_RES,Landlord,Z0519,P_215,1,10,6200,0,1,0,681148,246038,845,352
B145348,SINGLE_RES,Homeowner,Z0519,P_215,1,10,6200,0,1,0,681142,246035,839,349
B145349,MULTI_RES,Landlord,Z0957,P_19,2,15,8500,0,1,0,681211,246032,908,346
B145350,MULTI_RES,Landlord,Z0966,P_19,2,22,11720,0,1,0,681184,246018,881,332
B145351,SINGLE_RES,Homeowner,Z0961,P_19,1,10,6200,0,1,0,681164,246007,861,321
B145352,MULTI_RES,Firm,Z0516,P_19,4,38,14520,0,1,0,681202,245997,899,311
B145353,MULTI_RES,Firm,Z0516,P_19,4,38,14520,0,1,0,681183,245987,880,301
B145354,MULTI_RES,Landlord,Z0517,P_19,6,42,15880,0,1,0,681211,245967,908,281
B145355,MULTI_RES,Landlord,Z0518,P_19,5,42,15880,0,1,0,681218,245939,915,253
B145356,MULTI_RES,Firm,Z0617,P_172,5,37,14180,0,1,0,681227,245908,924,222
B145357,MULTI_RES,Firm,Z0617,P_172,6,37,14180,0,1,0,681209,245903,906,217
B145358,MULTI_RES,Firm,Z0616,P_172,1,28,14480,0,1,0,681190,245922,887,236
B145359,MULTI_RES,Firm,Z0616,P_172,2,28,14480,0,1,0,681182,245936,879,250
B145360,MULTI_RES,Firm,Z0615,P_172,4,37,14180,0,1,0,681164,245963,861,277
B145361,MULTI_RES,Firm,Z0614,P_172,5,40,15200,0,1,0,681145,245991,842,305
B145362,MULTI_RES,Landlord,Z0563,P_19,5,23,12180,0,1,0,681430,246135,1127,449
B145363,MULTI_RES,Landlord,Z0563,P_19,4,24,12640,0,1,0,681416,246130,1113,444
B145364,MULTI_RES,Landlord,Z0563,P_19,4,24,12640,0,1,0,681402,246123,1099,437
B145365,MULTI_RES,Landlord,Z0563,P_19,3,15,8500,0,1,0,681390,246118,1087,432
B145366,MULTI_RES,Landlord,Z0484,P_19,1,13,7580,0,1,0,681369,246107,1066,421
B145367,MULTI_RES,Landlord,Z0484,P_19,1,13,7580,0,1,0,681361,246103,1058,417
B145369,MULTI_RES,Firm,Z0486,P_19,4,31,12140,0,1,0,681313,246080,1010,394
B145370,MULTI_RES,Landlord,Z0562,P_19,3,20,10800,0,1,0,681285,246067,982,381
B145371,MULTI_RES,Landlord,Z0485,P_19,4,32,12480,0,1,0,681259,246053,956,367
B145372,MULTI_RES,Landlord,Z0561,P_19,5,32,12480,0,1,0,681235,246041,932,355
B145373,MULTI_RES,Firm,Z1068,P_19,5,25,13100,0,1,0,681442,246119,1139,433
B145374,MULTI_RES,Landlord,Z0478,P_19,8,42,15880,0,1,0,681406,245974,1103,288
B145375,MULTI_RES,Firm,Z1538,P_19,7,32,12480,0,1,0,681269,246010,966,324
B145376,RETAIL,Firm,Z0956,P_19,1,113,35300,0,1,0,681287,245971,984,285
B145377,MULTI_RES,Firm,Z0560,P_19,3,25,13100,0,1,0,681343,245976,1040,290
B145378,MULTI_RES,Firm,Z0560,P_19,2,25,13100,0,1,0,681356,245975,1053,289
B145379,MULTI_RES,Firm,Z0559,P_19,2,26,13560,0,1,0,681340,245946,1037,260
B145380,MULTI_RES,Firm,Z0532,P_19,4,36,13840,0,1,0,681326,245924,1023,238
B145381,MULTI_RES,Landlord,Z0478,P_19,7,42,15880,0,1,0,681385,245974,1082,288
B145382,MULTI_RES,Landlord,Z0477,P_19,6,37,14180,0,1,0,681408,245939,1105,253
B145383,MULTI_RES,Firm,Z0479,P_19,3,25,13100,0,1,0,681375,245936,1072,250
B145384,MULTI_RES,Firm,Z0479,P_19,4,25,13100,0,1,0,681366,245923,1063,237
B145385,MULTI_RES,Firm,Z0479,P_19,4,23,12180,0,1,0,681357,245910,1054,224
B145386,MULTI_RES,Firm,Z0479,P_19,6,25,13100,0,1,0,681357,245896,1054,210
B145387,MULTI_RES,Firm,Z0479,P_19,4,29,14940,0,1,0,681368,245882,1065,196
B145388,MULTI_RES,Firm,Z1540,P_19,11,31,12140,0,1,0,681290,245895,987,209
B145389,MULTI_RES,Firm,Z1540,P_19,7,31,12140,0,1,0,681303,245884,1000,198
B145390,MULTI_RES,Firm,Z1540,P_19,8,31,12140,0,1,0,681314,245872,1011,186
B145391,MULTI_RES,Firm,Z1540,P_19,8,31,12140,0,1,0,681323,245859,1020,173
